index,Age,Population,Year
49,49,1509160.0000000007,1937
50,50,1459331.999999999,1937
51,51,1408340.0000000005,1937
52,52,1355695.9999999988,1937
53,53,1301164.0000000012,1937
54,54,1248822.999999999,1937
55,55,1201998.9999999998,1937
56,56,1159923.9999999995,1937
57,57,1118543.9999999998,1937
58,58,1077214.0000000007,1937
59,59,1035709.9999999995,1937
60,60,993380.0000000006,1937
61,61,950324.0000000003,1937
62,62,907546.0000000003,1937
63,63,865428.0000000008,1937
64,64,822800.0000000005,1937
65,65,778645.0000000006,1937
66,66,733144.9999999997,1937
67,67,687512.0000000003,1937
68,68,643039.0000000006,1937
69,69,598334.0000000002,1937
70,70,553650.0000000003,1937
71,71,509396.9999999996,1937
72,72,465808.00000000035,1937
73,73,422728.0000000003,1937
74,74,382157.99999999977,1937
75,75,267411.53189094836,1937
76,76,187118.66017371672,1937
77,77,130934.40147851412,1937
78,78,91619.94108349485,1937
79,79,64109.97953827801,1937
80,80,44860.11634251638,1937
81,81,31390.187188072807,1937
82,82,21964.718051976415,1937
83,83,15369.3256473921,1937
84,84,10754.25552808518,1937
85,85,7524.8991987611935,1937
86,86,5265.184387903443,1937
87,87,3683.9680383658174,1937
88,88,2577.525255395336,1937
89,89,1803.3012648924146,1937
90,90,1261.5445679387954,1937
91,91,882.4548958357044,1937
92,92,617.1901002119006,1937
93,93,431.57330034771763,1937
94,94,301.6895126751088,1937
95,95,210.80442946859327,1937
96,96,147.2083602634358,1937
97,97,102.70754807672004,1937
98,98,71.56848067793237,1937
99,99,49.77918131867956,1937
100,100,34.53230316119116,1937
0,0,2018651.999999999,1938
1,1,1942636.9999999988,1938
2,2,2108384.9999999995,1938
3,3,2099908.999999999,1938
4,4,2006845.9999999998,1938
5,5,2096955.9999999995,1938
6,6,2167475.0,1938
7,7,2236929.999999999,1938
8,8,2257978.999999999,1938
9,9,2296412.000000001,1938
10,10,2348693.9999999986,1938
11,11,2395459.0,1938
12,12,2418851.999999998,1938
13,13,2448931.000000002,1938
14,14,2478197.000000002,1938
15,15,2485346.9999999986,1938
16,16,2490058.999999998,1938
17,17,2454527.0000000005,1938
18,18,2409082.9999999986,1938
19,19,2362946.000000001,1938
20,20,2323249.0000000005,1938
21,21,2299789.999999998,1938
22,22,2289184.9999999986,1938
23,23,2277365.000000001,1938
24,24,2263508.999999998,1938
25,25,2244631.999999998,1938
26,26,2216331.000000001,1938
27,27,2180449.0000000014,1938
28,28,2143652.9999999995,1938
29,29,2106690.000000001,1938
30,30,2071210.0000000007,1938
31,31,2039596.0000000019,1938
32,32,2011214.0000000014,1938
33,33,1983197.9999999986,1938
34,34,1955538.9999999984,1938
35,35,1926773.9999999986,1938
36,36,1895241.0000000014,1938
37,37,1861881.0000000002,1938
38,38,1828354.9999999998,1938
39,39,1793550.9999999986,1938
40,40,1764365.0,1938
41,41,1746642.9999999993,1938
42,42,1737401.000000001,1938
43,43,1728204.0000000005,1938
44,44,1718502.9999999986,1938
45,45,1701859.0000000012,1938
46,46,1671754.0000000002,1938
47,47,1630247.0000000012,1938
48,48,1586517.0,1938
49,49,1542351.0000000012,1938
50,50,1495283.999999999,1938
51,51,1444416.9999999988,1938
52,52,1390721.0000000002,1938
53,53,1335400.0000000005,1938
54,54,1278432.0000000005,1938
55,55,1224143.9999999998,1938
56,56,1176369.0000000002,1938
57,57,1134140.9999999993,1938
58,58,1092534.9999999995,1938
59,59,1050686.0000000002,1938
60,60,1009093.9999999994,1938
61,61,967546.9999999995,1938
62,62,925905.9999999998,1938
63,63,884693.9999999993,1938
64,64,844342.0000000002,1938
65,65,802758.9999999997,1938
66,66,758082.9999999998,1938
67,67,710885.0,1938
68,68,663755.9999999997,1938
69,69,617254.9999999995,1938
70,70,571186.0000000003,1938
71,71,525853.0000000001,1938
72,72,481552.0000000004,1938
73,73,438083.0000000002,1938
74,74,395209.99999999994,1938
75,75,276286.69996471185,1938
76,76,193148.71787675607,1938
77,77,135027.8612943517,1938
78,78,94396.20431837814,1938
79,79,65991.0560516375,1938
80,80,46133.326682327344,1938
81,81,32251.004646836456,1938
82,82,22546.02471116858,1938
83,83,15761.379079773307,1938
84,84,11018.30731159421,1938
85,85,7702.477565970322,1938
86,86,5384.417152942871,1938
87,87,3763.886398751781,1938
88,88,2630.9910218580926,1938
89,89,1838.996219125843,1938
90,90,1285.3212899591513,1938
91,91,898.2531853072294,1938
92,92,627.6580946746808,1938
93,93,438.4880178989594,1938
94,94,306.24128029673705,1938
95,95,213.7890283099378,1938
96,96,149.1566672218338,1938
97,97,103.97288845980295,1938
98,98,72.38540149745637,1938
99,99,50.30293385234506,1938
100,100,34.865321551035215,1938
0,0,2041013.9999999993,1939
1,1,2025349.9999999984,1939
2,2,2115730.0000000005,1939
3,3,2136944.0,1939
4,4,2099287.999999998,1939
5,5,2064071.000000001,1939
6,6,2089082.9999999988,1939
7,7,2159684.999999998,1939
8,8,2229988.999999999,1939
9,9,2252207.0000000005,1939
10,10,2295408.9999999995,1939
11,11,2349127.9999999995,1939
12,12,2393080.0,1939
13,13,2419751.0000000014,1939
14,14,2448310.0,1939
15,15,2477691.0000000014,1939
16,16,2488849.0000000023,1939
17,17,2482975.000000002,1939
18,18,2447033.0000000005,1939
19,19,2403478.999999998,1939
20,20,2356785.999999998,1939
21,21,2316287.0000000014,1939
22,22,2292607.0000000014,1939
23,23,2282282.000000001,1939
24,24,2270900.999999998,1939
25,25,2257565.9999999995,1939
26,26,2238815.999999999,1939
27,27,2209818.9999999986,1939
28,28,2172652.999999999,1939
29,29,2134523.000000002,1939
30,30,2096113.0000000005,1939
31,31,2059879.9999999986,1939
32,32,2028960.9999999988,1939
33,33,2002319.0000000007,1939
34,34,1975986.000000001,1939
35,35,1949960.9999999988,1939
36,36,1922451.000000001,1939
37,37,1891486.9999999998,1939
38,38,1858088.0000000005,1939
39,39,1823847.0000000002,1939
40,40,1789868.0000000012,1939
41,41,1760001.0000000002,1939
42,42,1740005.0000000016,1939
43,43,1727300.9999999993,1939
44,44,1714368.9999999998,1939
45,45,1700614.0000000002,1939
46,46,1681102.0000000012,1939
47,47,1650699.0,1939
48,48,1610895.0,1939
49,49,1569058.0000000002,1939
50,50,1526939.9999999995,1939
51,51,1480916.000000001,1939
52,52,1429011.9999999988,1939
53,53,1372699.000000001,1939
54,54,1314825.999999999,1939
55,55,1255463.0000000007,1939
56,56,1199283.9999999995,1939
57,57,1150513.9999999995,1939
58,58,1107957.0000000007,1939
59,59,1065941.0000000007,1939
60,60,1023492.0000000006,1939
61,61,981752.0000000007,1939
62,62,940898.0000000005,1939
63,63,900590.9999999994,1939
64,64,860845.9999999999,1939
65,65,822091.0,1939
66,66,781323.9999999994,1939
67,67,736053.0000000005,1939
68,68,687206.0000000006,1939
69,69,638391.0000000002,1939
70,70,590314.0,1939
71,71,543033.0000000001,1939
72,72,497173.0000000002,1939
73,73,452961.00000000035,1939
74,74,409723.9999999998,1939
75,75,286146.46015563566,1939
76,76,199841.25749837403,1939
77,77,139566.647604926,1939
78,78,97471.51908486534,1939
79,79,68072.74158546832,1939
80,80,47540.9568197519,1939
81,81,33201.78282946107,1939
82,82,23187.460496063075,1939
83,83,16193.567272848266,1939
84,84,11309.108715467968,1939
85,85,7897.85626460499,1939
86,86,5515.4748508174,1939
87,87,3851.645719870245,1939
88,88,2689.6456467639387,1939
89,89,1878.117500763484,1939
90,90,1311.3551166696636,1939
91,91,915.5344644756306,1939
92,92,639.0976488005559,1939
93,93,446.03719923332335,1939
94,94,311.20589213668813,1939
95,95,217.04118147669217,1939
96,96,151.27757712829236,1939
97,97,105.34899489636932,1939
98,98,73.27297523875961,1939
99,99,50.87143382213315,1939
100,100,35.22644223036074,1939
0,0,2025235.000000001,1940
1,1,2057692.0000000014,1940
2,2,2219308.0000000014,1940
3,3,2137535.0000000005,1940
4,4,2138872.999999998,1940
5,5,2106521.999999998,1940
6,6,2100480.0,1940
7,7,2114510.0000000014,1940
8,8,2143466.0000000005,1940
9,9,2183319.000000002,1940
10,10,2241069.999999998,1940
11,11,2298723.0000000014,1940
12,12,2353014.999999999,1940
13,13,2395435.0000000005,1940
14,14,2426715.000000002,1940
15,15,2448196.000000001,1940
16,16,2476570.000000001,1940
17,17,2491660.000000002,1940
18,18,2480069.9999999977,1940
19,19,2446141.000000001,1940
20,20,2407682.999999998,1940
21,21,2364953.9999999986,1940
22,22,2326145.0000000005,1940
23,23,2301974.000000001,1940
24,24,2289604.999999999,1940
25,25,2277467.000000002,1940
26,26,2260929.0000000005,1940
27,27,2239393.0000000014,1940
28,28,2208515.000000001,1940
29,29,2169956.999999999,1940
30,30,2128371.9999999995,1940
31,31,2089068.0000000016,1940
32,32,2052711.0000000014,1940
33,33,2022480.0,1940
34,34,1997057.0000000005,1940
35,35,1975135.9999999986,1940
36,36,1949821.9999999993,1940
37,37,1922653.999999999,1940
38,38,1891509.0000000005,1940
39,39,1857553.9999999993,1940
40,40,1823209.9999999988,1940
41,41,1788405.9999999995,1940
42,42,1757726.9999999998,1940
43,43,1735689.0000000002,1940
44,44,1719959.0000000014,1940
45,45,1701918.9999999995,1940
46,46,1684633.9999999993,1940
47,47,1662539.9999999988,1940
48,48,1631640.000000001,1940
49,49,1592998.9999999986,1940
50,50,1549137.9999999998,1940
51,51,1508129.0,1940
52,52,1462568.999999999,1940
53,53,1409732.9999999993,1940
54,54,1351316.999999999,1940
55,55,1292751.9999999993,1940
56,56,1231633.9999999998,1940
57,57,1174016.0000000007,1940
58,58,1124213.0000000007,1940
59,59,1080883.0,1940
60,60,1041844.9999999999,1940
61,61,998690.0000000006,1940
62,62,956573.0000000001,1940
63,63,916268.9999999994,1940
64,64,877310.9999999999,1940
65,65,838519.0000000002,1940
66,66,801110.0000000001,1940
67,67,761107.9999999999,1940
68,68,715537.0000000005,1940
69,69,665505.9999999999,1940
70,70,612254.0000000001,1940
71,71,563228.9999999998,1940
72,72,515356.0000000002,1940
73,73,469160.0,1940
74,74,424908.0000000003,1940
75,75,381099.0,1940
76,76,339377.99999999994,1940
77,77,300292.0000000002,1940
78,78,263717.99999999977,1940
79,79,229989.00000000003,1940
80,80,201031.99999999988,1940
81,81,174419.99999999994,1940
82,82,151705.99999999994,1940
83,83,133226.00000000006,1940
84,84,119308.99999999997,1940
85,85,76105.201031814,1940
86,86,48546.09442205086,1940
87,87,30966.520975568346,1940
88,88,19752.75389174019,1940
89,89,12599.6467590123,1940
90,90,8036.778521266162,1940
91,91,5126.187896979972,1940
92,92,3269.5623402517936,1940
93,93,2085.246542236886,1940
94,94,1329.7878530333373,1940
95,95,847.8911899560075,1940
96,96,540.4959647718363,1940
97,97,344.41279652033734,1940
98,98,219.33405188951357,1940
99,99,139.5480483384249,1940
100,100,88.65365871656417,1940
0,0,2166857.9999999995,1941
1,1,2082259.9999999995,1941
2,2,2232740.0,1941
3,3,2231007.000000001,1941
4,4,2136766.9999999995,1941
5,5,2172236.000000002,1941
6,6,2077258.9999999981,1941
7,7,2069053.0000000014,1941
8,8,2086544.9999999995,1941
9,9,2117947.000000002,1941
10,10,2201186.000000001,1941
11,11,2261364.000000001,1941
12,12,2318355.0000000005,1941
13,13,2370686.999999999,1941
14,14,2414580.9999999995,1941
15,15,2426872.0000000005,1941
16,16,2439438.999999998,1941
17,17,2461490.0,1941
18,18,2475853.0000000005,1941
19,19,2463655.0000000005,1941
20,20,2429715.999999998,1941
21,21,2398193.9999999986,1941
22,22,2359656.0000000014,1941
23,23,2321683.9999999995,1941
24,24,2298088.000000001,1941
25,25,2295319.999999999,1941
26,26,2279028.999999998,1941
27,27,2260265.9999999986,1941
28,28,2237259.999999999,1941
29,29,2205641.9999999986,1941
30,30,2156830.9999999995,1941
31,31,2116650.000000001,1941
32,32,2078726.9999999984,1941
33,33,2044785.9999999995,1941
34,34,2016199.9999999988,1941
35,35,2002208.9999999993,1941
36,36,1977192.9999999986,1941
37,37,1950119.9999999986,1941
38,38,1920916.0000000014,1941
39,39,1888269.0000000016,1941
40,40,1853374.9999999988,1941
41,41,1821509.0000000005,1941
42,42,1787306.0000000012,1941
43,43,1756817.9999999984,1941
44,44,1734356.9999999986,1941
45,45,1717045.999999999,1941
46,46,1697571.0000000007,1941
47,47,1678541.0000000005,1941
48,48,1654870.0000000007,1941
49,49,1623007.0000000012,1941
50,50,1568908.9999999993,1941
51,51,1523449.0000000012,1941
52,52,1480907.0000000012,1941
53,53,1434188.000000001,1941
54,54,1380887.9999999998,1941
55,55,1322947.0000000005,1941
56,56,1264707.9999999998,1941
57,57,1204243.0,1941
58,58,1147325.0,1941
59,59,1097534.000000001,1941
60,60,1067457.0,1941
61,61,1028621.0,1941
62,62,984993.0000000002,1941
63,63,941575.9999999995,1941
64,64,899734.9999999994,1941
65,65,858628.9999999993,1941
66,66,819064.9999999997,1941
67,67,780071.0,1941
68,68,738748.9999999993,1941
69,69,692428.0000000001,1941
70,70,631857.9999999994,1941
71,71,577512.0,1941
72,72,528432.0000000003,1941
73,73,481694.9999999999,1941
74,74,437344.0,1941
75,75,395207.0000000001,1941
76,76,348802.9999999999,1941
77,77,307707.00000000006,1941
78,78,270692.0000000001,1941
79,79,235878.9999999998,1941
80,80,208346.0000000001,1941
81,81,181086.99999999994,1941
82,82,156373.99999999997,1941
83,83,135131.99999999997,1941
84,84,117685.99999999997,1941
85,85,75109.46891779127,1941
86,86,47936.17692736232,1941
87,87,30593.575761208147,1941
88,88,19525.140795204527,1941
89,89,12461.018670563666,1941
90,90,7952.538334805928,1941
91,91,5075.125603362336,1941
92,92,3238.696605012878,1941
93,93,2066.646648770839,1941
94,94,1318.6182190511904,1941
95,95,841.2097871931085,1941
96,96,536.5170753203632,1941
97,97,342.05538911376976,1941
98,98,217.94560266733453,1941
99,99,138.73596815138384,1941
100,100,88.18261228964943,1941
0,0,2325003.9999999995,1942
1,1,2198704.0,1942
2,2,2261296.0000000005,1942
3,3,2271409.9999999986,1942
4,4,2245081.999999998,1942
5,5,2149275.9999999995,1942
6,6,2145281.9999999995,1942
7,7,2039242.0000000016,1942
8,8,2028925.0000000005,1942
9,9,2049676.0000000012,1942
10,10,2155174.0000000014,1942
11,11,2226745.000000001,1942
12,12,2288679.9999999986,1942
13,13,2345055.000000002,1942
14,14,2395539.0000000005,1942
15,15,2408479.000000002,1942
16,16,2416741.000000002,1942
17,17,2422414.999999999,1942
18,18,2438410.000000002,1942
19,19,2452134.9999999986,1942
20,20,2448250.000000001,1942
21,21,2422754.0000000005,1942
22,22,2396760.0,1942
23,23,2362382.9999999986,1942
24,24,2325334.999999998,1942
25,25,2308977.0,1942
26,26,2296949.000000001,1942
27,27,2277664.0000000014,1942
28,28,2256833.0000000005,1942
29,29,2232554.999999999,1942
30,30,2187504.0000000005,1942
31,31,2143157.0,1942
32,32,2103932.0000000005,1942
33,33,2067584.9999999998,1942
34,34,2036090.9999999984,1942
35,35,2022689.9999999998,1942
36,36,2004612.0000000002,1942
37,37,1977024.9999999986,1942
38,38,1948300.0000000005,1942
39,39,1917114.0000000005,1942
40,40,1877565.000000001,1942
41,41,1847385.0000000007,1942
42,42,1817537.999999999,1942
43,43,1783918.9999999995,1942
44,44,1753608.9999999988,1942
45,45,1737691.000000001,1942
46,46,1716975.0000000002,1942
47,47,1696245.9999999986,1942
48,48,1675360.0000000002,1942
49,49,1650057.0000000002,1942
50,50,1600449.0000000005,1942
51,51,1543707.9999999988,1942
52,52,1497168.0,1942
53,53,1453105.000000001,1942
54,54,1405256.9999999995,1942
55,55,1348512.0,1942
56,56,1291844.0000000007,1942
57,57,1233745.0000000012,1942
58,58,1173999.999999999,1942
59,59,1117877.0000000002,1942
60,60,1084637.0,1942
61,61,1055073.9999999993,1942
62,62,1015934.0000000005,1942
63,63,971728.0,1942
64,64,926946.0000000001,1942
65,65,883893.9999999994,1942
66,66,841298.9999999994,1942
67,67,800873.0000000005,1942
68,68,760153.9999999999,1942
69,69,717359.0000000002,1942
70,70,659578.0,1942
71,71,597503.0000000005,1942
72,72,542507.9999999997,1942
73,73,493565.0000000001,1942
74,74,448033.9999999997,1942
75,75,406343.99999999994,1942
76,76,366170.9999999999,1942
77,77,318218.0000000002,1942
78,78,277964.00000000023,1942
79,79,243003.9999999999,1942
80,80,213709.99999999997,1942
81,81,188670.9999999999,1942
82,82,162679.99999999997,1942
83,83,139760.0000000001,1942
84,84,119949.00000000009,1942
85,85,76497.70595905841,1942
86,86,48786.42820684022,1942
87,87,31113.42371732999,1942
88,88,19842.377666007324,1942
89,89,12654.212282671468,1942
90,90,8069.924245615227,1942
91,91,5146.2718689716985,1942
92,92,3281.698100840339,1942
93,93,2092.556955135843,1942
94,94,1334.1763061232057,1942
95,95,850.5152950864585,1942
96,96,542.0580923589812,1942
97,97,345.3379852109787,1942
98,98,219.87876359405902,1942
99,99,139.86652429164056,1942
100,100,88.8383228116778,1942
0,0,2692724.999999998,1943
1,1,2371410.999999998,1943
2,2,2388588.9999999995,1943
3,3,2297887.0,1943
4,4,2265744.9999999986,1943
5,5,2212044.9999999986,1943
6,6,2115200.9999999986,1943
7,7,2112214.9999999986,1943
8,8,2005936.0000000012,1943
9,9,1993445.0,1943
10,10,2107267.000000002,1943
11,11,2188240.0,1943
12,12,2260275.000000002,1943
13,13,2324096.0000000005,1943
14,14,2379938.999999998,1943
15,15,2393694.999999998,1943
16,16,2391049.9999999995,1943
17,17,2402539.0000000014,1943
18,18,2401594.999999999,1943
19,19,2411694.000000001,1943
20,20,2430035.0000000005,1943
21,21,2444059.0000000014,1943
22,22,2420307.000000001,1943
23,23,2400010.0000000014,1943
24,24,2369980.999999998,1943
25,25,2349506.9999999986,1943
26,26,2318735.0000000014,1943
27,27,2303067.999999999,1943
28,28,2280889.000000001,1943
29,29,2258112.0000000005,1943
30,30,2214556.000000001,1943
31,31,2177084.9999999986,1943
32,32,2134629.0,1943
33,33,2096416.0000000019,1943
34,34,2061587.0,1943
35,35,2046604.0000000012,1943
36,36,2028151.0000000019,1943
37,37,2008093.999999999,1943
38,38,1977973.9999999988,1943
39,39,1947592.9999999993,1943
40,40,1905257.9999999988,1943
41,41,1871666.9999999988,1943
42,42,1843369.9999999998,1943
43,43,1815409.9999999993,1943
44,44,1782249.999999999,1943
45,45,1761370.000000001,1943
46,46,1740563.0000000005,1943
47,47,1717580.0000000014,1943
48,48,1695499.9999999995,1943
49,49,1672716.9999999993,1943
50,50,1628248.0000000002,1943
51,51,1573515.0000000012,1943
52,52,1516727.9999999995,1943
53,53,1469118.000000001,1943
54,54,1423621.0000000007,1943
55,55,1370738.0,1943
56,56,1315646.9999999995,1943
57,57,1259376.9999999995,1943
58,58,1201443.0000000007,1943
59,59,1142445.9999999998,1943
60,60,1103475.000000001,1943
61,61,1074176.0000000005,1943
62,62,1042806.9999999994,1943
63,63,1003257.9999999998,1943
64,64,958398.9999999998,1943
65,65,912138.0000000006,1943
66,66,865398.0000000003,1943
67,67,821547.9999999997,1943
68,68,780238.9999999999,1943
69,69,737825.9999999998,1943
70,70,682582.9999999995,1943
71,71,620867.9999999995,1943
72,72,559747.0000000005,1943
73,73,504695.0000000001,1943
74,74,456363.99999999965,1943
75,75,413699.9999999998,1943
76,76,374923.0000000002,1943
77,77,337081.99999999994,1943
78,78,288282.0000000001,1943
79,79,249214.99999999988,1943
80,80,218363.99999999997,1943
81,81,192353.99999999985,1943
82,82,168431.0000000001,1943
83,83,143971.9999999999,1943
84,84,123001.9999999999,1943
85,85,78368.97626687237,1943
86,86,49931.54782460698,1943
87,87,31812.96053721385,1943
88,88,20268.906687289462,1943
89,89,12913.742778750042,1943
90,90,8227.48292369618,1943
